osm_id,code,fclass,name,type,geometry,Latitude,Longitude
220142985,1500,building,,hospital,"POLYGON ((-79.508926 43.687807, -79.508815 43.687903, -79.508789 43.687887, -79.508749 43.687921, -79.508752 43.687944, -79.508781 43.687942, -79.508795 43.688051, -79.508763 43.688053, -79.508738 43.688076, -79.508741 43.688088, -79.5086 43.688099, -79.508596 43.688072, -79.508574 43.688073, -79.508525 43.688115, -79.50855 43.688131, -79.50844 43.688226, -79.508424 43.688216, -79.508346 43.688219, -79.508319 43.688243, -79.508161 43.688146, -79.508186 43.688124, -79.508178 43.688066, -79.508159 43.688055, -79.508269 43.687958, -79.508295 43.687975, -79.508318 43.687955, -79.508318 43.687937, -79.508288 43.687919, -79.508266 43.687938, -79.508135 43.687857, -79.50815 43.687844, -79.508146 43.687791, -79.50811 43.687769, -79.508246 43.687653, -79.508277 43.687672, -79.508354 43.687666, -79.508369 43.687655, -79.508501 43.687733, -79.508477 43.687755, -79.508504 43.687771, -79.508535 43.687767, -79.508557 43.687748, -79.508529 43.687731, -79.508641 43.687634, -79.508658 43.687645, -79.508739 43.68764, -79.508764 43.687618, -79.508924 43.687715, -79.508899 43.687736, -79.508907 43.687795, -79.508926 43.687807))",43.68790286,-79.50849731
220142986,1500,building,,hospital,"POLYGON ((-79.509898 43.68857, -79.509765 43.688689, -79.509732 43.688669, -79.509648 43.688677, -79.509636 43.688688, -79.509504 43.688607, -79.509529 43.688585, -79.509488 43.688561, -79.509451 43.688564, -79.509454 43.688584, -79.509303 43.688595, -79.5093 43.688573, -79.509263 43.688553, -79.509251 43.688555, -79.509235 43.688453, -79.509274 43.68845, -79.509271 43.688431, -79.509214 43.688398, -79.509192 43.688417, -79.509061 43.688337, -79.509076 43.688324, -79.509069 43.688269, -79.509038 43.68825, -79.509171 43.688134, -79.509201 43.688152, -79.509282 43.688146, -79.509296 43.688134, -79.509427 43.688214, -79.509404 43.688233, -79.509432 43.68825, -79.509462 43.688249, -79.509485 43.688229, -79.509456 43.688211, -79.509566 43.688116, -79.509583 43.688126, -79.509665 43.688121, -79.50969 43.688099, -79.509849 43.688195, -79.509825 43.688216, -79.509833 43.688278, -79.509847 43.688286, -79.509739 43.688382, -79.509711 43.688365, -79.509688 43.688386, -79.509691 43.688407, -79.509717 43.688423, -79.509742 43.688401, -79.509875 43.688481, -79.50986 43.688494, -79.509869 43.688553, -79.509898 43.68857))",43.68837851,-79.50950602
228919634,1500,building,Hennick Bridgepoint Health,hospital,"POLYGON ((-79.3558394 43.666926, -79.3553902 43.6670256, -79.3551169 43.6663672, -79.3550493 43.6662058, -79.3549204 43.6658977, -79.3549173 43.6658904, -79.3549102 43.6658739, -79.3548559 43.6657459, -79.354944 43.6657263, -79.3552712 43.6656535, -79.355347 43.6656369, -79.3554035 43.6656241, -79.3554356 43.6657006, -79.3556635 43.6662443, -79.3556431 43.6662487, -79.3555576 43.6662674, -79.3557357 43.6666935, -79.3557505 43.6667298, -79.3558394 43.666926))",43.66629679,-79.35535953
233181462,1500,building,,hospital,"POLYGON ((-79.4064516 43.6537561, -79.4063507 43.6537786, -79.4063393 43.653752, -79.4062435 43.6537725, -79.4062367 43.6537557, -79.4062184 43.6537595, -79.4059832 43.6538085, -79.4059643 43.6538124, -79.4059192 43.6537083, -79.4059469 43.6537023, -79.4059388 43.6536832, -79.4059092 43.6536891, -79.405878 43.6536953, -79.4058847 43.6537145, -79.4058779 43.653716, -79.4059156 43.6538113, -79.4058216 43.6538296, -79.4057947 43.6537627, -79.4057304 43.6537767, -79.4056282 43.6537983, -79.4056077 43.6538026, -79.4055956 43.6537755, -79.4055292 43.6537905, -79.4054501 43.6538085, -79.405442 43.653789, -79.4054036 43.653796, -79.4053707 43.6537132, -79.4053517 43.6536655, -79.4047629 43.6537909, -79.4047379 43.653729, -79.4047542 43.6537252, -79.4047131 43.6536653, -79.4046816 43.6536027, -79.4046588 43.6535305, -79.4046454 43.6534602, -79.4047152 43.653432, -79.404811 43.6534063, -79.4049123 43.6533883, -79.4050224 43.6533787, -79.4050586 43.653464, -79.4050903 43.6535386, -79.4052646 43.6535001, -79.4051665 43.6532641, -79.4051582 43.6532441, -79.4050003 43.6528365, -79.4049656 43.6527526, -79.4050189 43.6527412, -79.405017 43.652737, -79.4049986 43.6526957, -79.4049781 43.6526449, -79.4050571 43.6526283, -79.4052284 43.6525912, -79.4052511 43.6526474, -79.4052648 43.6526857, -79.4052689 43.6526957, -79.4054857 43.6526521, -79.4054953 43.6526748, -79.405489 43.6526768, -79.4055021 43.6527126, -79.4054962 43.6527137, -79.4055077 43.6527433, -79.4055203 43.6527899, -79.4055666 43.6527813, -79.4056104 43.6529036, -79.4057212 43.6529493, -79.4058983 43.6529088, -79.4059121 43.6529441, -79.4059875 43.6529288, -79.4061232 43.6529013, -79.4061322 43.6529245, -79.4061417 43.6529492, -79.4061841 43.6530585, -79.4061947 43.6530861, -79.4062012 43.6531028, -79.406379 43.6535619, -79.4063738 43.6535631, -79.4064516 43.6537561))",43.65331514,-79.40557825
3146466,1500,building,,hospital,"POLYGON ((-79.5640177 43.6095667, -79.5639399 43.609584, -79.5639447 43.6095954, -79.5639203 43.6096048, -79.5639089 43.6095908, -79.5632761 43.609731, -79.5632366 43.6096451, -79.563061 43.6096877, -79.5630709 43.6097308, -79.562859 43.6097816, -79.5628719 43.6098061, -79.5628347 43.6098168, -79.5628426 43.6098418, -79.5627736 43.609858, -79.5627593 43.6098376, -79.5626435 43.6098588, -79.562627 43.6098206, -79.5626917 43.6098052, -79.562634 43.6096644, -79.5625926 43.6096664, -79.5625691 43.6096088, -79.5624462 43.6096335, -79.5625187 43.6097915, -79.5624772 43.6097886, -79.562418 43.6096567, -79.5617955 43.6097969, -79.5617813 43.6097588, -79.5615802 43.6098042, -79.5615576 43.6097469, -79.5615441 43.6097497, -79.5615333 43.6097223, -79.5615468 43.6097195, -79.5615219 43.6096565, -79.5616644 43.6096228, -79.5618613 43.6095203, -79.5619228 43.6095676, -79.5622982 43.6094843, -79.5622835 43.6094544, -79.5622175 43.6094667, -79.5622106 43.6094367, -79.5621761 43.6094517, -79.5621646 43.6092834, -79.5620127 43.6092934, -79.562004 43.6092028, -79.5616612 43.6092814, -79.561502 43.6089413, -79.5616433 43.6089079, -79.5616327 43.6088422, -79.5620605 43.6087531, -79.5620741 43.6087761, -79.562098 43.608773, -79.5621025 43.6087386, -79.5621467 43.6087208, -79.5621805 43.6087207, -79.5622175 43.6087238, -79.5622518 43.6087352, -79.5622882 43.6087583, -79.5623117 43.6087831, -79.5623301 43.6088112, -79.5623348 43.6088399, -79.5623246 43.6088653, -79.562302 43.6089062, -79.5622815 43.6089129, -79.562307 43.6089859, -79.5623363 43.6089782, -79.5623366 43.6089459, -79.5624461 43.6089412, -79.56245 43.6089193, -79.5625189 43.6089217, -79.5627639 43.6089138, -79.5628261 43.6088505, -79.5627465 43.6086421, -79.563367 43.6085027, -79.5635692 43.6089145, -79.5630823 43.6090233, -79.5631186 43.6091018, -79.5632663 43.6090717, -79.5633115 43.609174, -79.5631641 43.6092084, -79.5631919 43.6092713, -79.5631652 43.6092793, -79.5631796 43.6093186, -79.5632111 43.6093146, -79.5638393 43.6091725, -79.5639214 43.6093453, -79.5640177 43.6095667), (-79.5637827 43.6094675, -79.5637272 43.60934, -79.563197 43.6094612, -79.563262 43.6096102, -79.5636538 43.6095207, -79.5636444 43.6094992, -79.5637827 43.6094675))",43.60922527,-79.56269365
431543703,1500,building,,hospital,"POLYGON ((-79.3536503 43.6658643, -79.353535 43.6658914, -79.3535484 43.6659302, -79.353484 43.6659419, -79.353374 43.6656644, -79.3534384 43.6656508, -79.3534411 43.6656664, -79.3535618 43.6656411, -79.3536503 43.6658643))",43.66577838,-79.35351268
435581853,1500,building,A Wing,hospital,"POLYGON ((-79.3774343 43.7212133, -79.377049 43.7212899, -79.3768391 43.7213317, -79.3768355 43.7213237, -79.3768225 43.7213264, -79.3766336 43.7213653, -79.3765753 43.7212171, -79.3763091 43.7212751, -79.3762926 43.7212787, -79.3762507 43.721173, -79.3762445 43.7211573, -79.3765385 43.7210965, -79.3764227 43.7208045, -79.3764746 43.720794, -79.3766032 43.7207677, -79.3767212 43.7210672, -79.3767377 43.7211108, -79.3767759 43.7212113, -79.3768579 43.7211952, -79.3771592 43.7211359, -79.3771166 43.7210349, -79.377191 43.7210204, -79.3772245 43.7210994, -79.3773352 43.7210757, -79.3773533 43.7211216, -79.3773969 43.7211129, -79.3774343 43.7212133))",43.72113637,-79.37677592
435581854,1500,building,C Wing,hospital,"POLYGON ((-79.3758318 43.7213735, -79.3750414 43.7215381, -79.3749902 43.7215485, -79.3749463 43.7214364, -79.374933 43.721403, -79.3749372 43.7214021, -79.3749449 43.7214005, -79.3749847 43.7213923, -79.3748349 43.7210164, -79.3751149 43.7209581, -79.3753909 43.7209006, -79.3756239 43.7208521, -79.3756588 43.7209397, -79.3757881 43.721264, -79.375823 43.7213515, -79.3758318 43.7213735))",43.72119994,-79.37532708
435581856,1500,building,D Wing,hospital,"POLYGON ((-79.3749902 43.7215485, -79.3749173 43.7215636, -79.3745679 43.7216349, -79.3745459 43.7216394, -79.3745012 43.7215258, -79.3746217 43.7215013, -79.3744478 43.7210649, -79.3747298 43.7210062, -79.3747691 43.7211047, -79.3747513 43.7211084, -79.3747656 43.7211443, -79.3747713 43.7211586, -79.3748737 43.7214154, -79.3749288 43.7214038, -79.374933 43.721403, -79.3749463 43.7214364, -79.3749902 43.7215485))",43.72133928,-79.3746939
435581857,1500,building,Dorothy Macham Home,hospital,"POLYGON ((-79.3766197 43.7237682, -79.3765101 43.7237934, -79.37653 43.7238565, -79.3764951 43.7238655, -79.3765151 43.7239303, -79.3763032 43.7239771, -79.3762385 43.7238204, -79.3761936 43.723833, -79.3761708 43.7237603, -79.3762032 43.7237513, -79.3761451 43.7235719, -79.3763382 43.7235609, -79.3763415 43.7235697, -79.3763783 43.7236685, -79.3765674 43.7236313, -79.3766197 43.7237682))",43.72375807,-79.37636619
435581858,1500,building,E Wing,hospital,"POLYGON ((-79.3745459 43.7216394, -79.3744914 43.7216506, -79.3743085 43.7216882, -79.3743404 43.7217691, -79.3743618 43.7217647, -79.3743729 43.7217943, -79.3743754 43.721801, -79.3743824 43.7218186, -79.3744942 43.7221014, -79.3744619 43.722108, -79.3744636 43.7221124, -79.374482 43.722159, -79.3744421 43.7221672, -79.3743965 43.7221765, -79.3743527 43.7221855, -79.374333 43.7221363, -79.3743137 43.7221401, -79.3743098 43.7221291, -79.3739826 43.7221964, -79.3739954 43.7222289, -79.3739763 43.7222328, -79.3739391 43.7222404, -79.3738249 43.7222629, -79.3738175 43.7222432, -79.3736853 43.7219118, -79.3736562 43.7218383, -79.3736985 43.7218296, -79.3736807 43.7217845, -79.3736709 43.7217599, -79.3736488 43.721704, -79.3740913 43.721613, -79.3740347 43.7214693, -79.3739826 43.7213368, -79.3741212 43.7213083, -79.374171 43.7212981, -79.3742786 43.7215715, -79.3745012 43.7215258, -79.3745459 43.7216394))",43.72184296,-79.37408799
435581859,1500,building,Emergency - B Wing,hospital,"POLYGON ((-79.3765385 43.7210965, -79.3762445 43.7211573, -79.3762507 43.721173, -79.3762926 43.7212787, -79.3761623 43.7213057, -79.3758318 43.7213735, -79.375823 43.7213515, -79.3757881 43.721264, -79.3756588 43.7209397, -79.3756239 43.7208521, -79.3756902 43.7208386, -79.3757387 43.720846, -79.3758154 43.7208619, -79.375877 43.7208784, -79.3759606 43.7209003, -79.376197 43.7208513, -79.3764227 43.7208045, -79.3765385 43.7210965))",43.72106418,-79.37606699
435581860,1500,building,F Wing,hospital,"POLYGON ((-79.3736985 43.7218296, -79.3736562 43.7218383, -79.3736853 43.7219118, -79.3735505 43.7219397, -79.3735315 43.7218918, -79.3735028 43.7218194, -79.373493 43.7217945, -79.3734843 43.7217726, -79.3734048 43.7215722, -79.3733957 43.7215741, -79.3731793 43.7216189, -79.3731302 43.7214951, -79.3732213 43.721476, -79.3733457 43.7214505, -79.3733486 43.7214499, -79.3733147 43.721366, -79.3732311 43.7211538, -79.3732223 43.7211315, -79.3732042 43.7210856, -79.373271 43.7210718, -79.3733357 43.7210585, -79.3733429 43.7210769, -79.3733533 43.7211033, -79.3734078 43.7210921, -79.3736363 43.7216721, -79.3736488 43.721704, -79.3736709 43.7217599, -79.3736807 43.7217845, -79.3736985 43.7218296))",43.72149494,-79.37343224
435581861,1500,building,J Wing,hospital,"POLYGON ((-79.3735315 43.7218918, -79.3733631 43.7219265, -79.3734481 43.7221425, -79.3731457 43.7222046, -79.3730736 43.721985, -79.3730271 43.7218666, -79.3734843 43.7217726, -79.373493 43.7217945, -79.3735028 43.7218194, -79.3735315 43.7218918))",43.7219798,-79.37326777
435581862,1500,building,Kilgour (K) Wing,hospital,"POLYGON ((-79.3753048 43.7236515, -79.3752315 43.7236664, -79.3752441 43.7236988, -79.3751558 43.7237167, -79.3751384 43.7236721, -79.3749646 43.7237074, -79.3748274 43.7233542, -79.3748551 43.7233486, -79.3748122 43.7232381, -79.3743704 43.7233276, -79.3743221 43.7233926, -79.3738202 43.7234937, -79.3737871 43.7234079, -79.3737777 43.7233834, -79.3737001 43.7233991, -79.3736649 43.7233077, -79.3737207 43.7232965, -79.3737308 43.7233225, -79.3737471 43.7233192, -79.3737221 43.7232548, -79.3737962 43.7232397, -79.3742099 43.7231553, -79.374255 43.7231467, -79.374292 43.7231393, -79.3742716 43.7230878, -79.3742822 43.7230854, -79.3743307 43.7230755, -79.3743395 43.7230738, -79.3743642 43.7230687, -79.3747128 43.722998, -79.3747688 43.7229866, -79.3747902 43.7230416, -79.3748153 43.7230365, -79.3748035 43.7230061, -79.3748492 43.7229968, -79.3748613 43.723028, -79.3748934 43.7230215, -79.3749246 43.7230151, -79.3749609 43.7230077, -79.3749677 43.7230254, -79.3749924 43.723012, -79.3749995 43.7229976, -79.3749876 43.7229629, -79.3749897 43.7229572, -79.3749921 43.7229504, -79.3750035 43.7229395, -79.3750315 43.722933, -79.375054 43.7229278, -79.3751414 43.7231253, -79.3751853 43.7231728, -79.3751986 43.7231998, -79.3752052 43.7232132, -79.3751933 43.7232391, -79.3751534 43.7232622, -79.3751637 43.7232887, -79.3752121 43.723413, -79.3752152 43.7234209, -79.3752176 43.7234273, -79.3752998 43.7236385, -79.3753048 43.7236515))",43.72329286,-79.37462628
435581863,1500,building,M Wing,hospital,"POLYGON ((-79.3771453 43.7216802, -79.3765754 43.7218011, -79.3765806 43.721832, -79.3765804 43.7218637, -79.3765374 43.721872, -79.3764914 43.7218809, -79.376448 43.7218281, -79.3761583 43.7218895, -79.3761726 43.7219317, -79.3760797 43.7219502, -79.376065 43.7219056, -79.3754868 43.7220179, -79.375506 43.7220669, -79.3754191 43.7220848, -79.3754152 43.7220749, -79.375399 43.7220337, -79.3752538 43.7220635, -79.3751508 43.7218018, -79.3751807 43.7217956, -79.375163 43.7217508, -79.3752047 43.7217422, -79.3752864 43.7217254, -79.3752631 43.7216663, -79.3753464 43.7216491, -79.3753551 43.7216712, -79.3754298 43.7216559, -79.3754436 43.7216907, -79.3756774 43.7216426, -79.3756463 43.7215637, -79.3757716 43.7215379, -79.3758027 43.7216169, -79.375929 43.7215909, -79.3759084 43.7215388, -79.3760029 43.7215194, -79.3760216 43.7215668, -79.3762505 43.7215198, -79.3761623 43.7213057, -79.3762926 43.7212787, -79.3763091 43.7212751, -79.3765753 43.7212171, -79.3766336 43.7213653, -79.3768225 43.7213264, -79.3768355 43.7213237, -79.3768391 43.7213317, -79.376849 43.7213581, -79.3769056 43.7213483, -79.3769897 43.7215658, -79.3770058 43.7216079, -79.3770141 43.7216297, -79.3770594 43.7216201, -79.3770709 43.7216512, -79.3771271 43.7216374, -79.3771453 43.7216802))",43.7216736,-79.37614548
435581864,1500,building,S Wing,hospital,"POLYGON ((-79.3775485 43.7209461, -79.377191 43.7210204, -79.3771166 43.7210349, -79.3767935 43.7210999, -79.3767765 43.7210562, -79.3767389 43.7209596, -79.3767819 43.7209509, -79.3767729 43.7209278, -79.3768221 43.7209178, -79.3768113 43.7208899, -79.3768401 43.7208841, -79.3768298 43.7208576, -79.3768663 43.7208502, -79.3768555 43.7208224, -79.3768883 43.7208157, -79.3768773 43.7207873, -79.3768883 43.7207851, -79.3769702 43.7207684, -79.3770341 43.7207554, -79.3771515 43.7207316, -79.3772435 43.7207129, -79.3772532 43.7207378, -79.3773232 43.7207236, -79.3773441 43.7207774, -79.3774132 43.7207633, -79.377434 43.7208169, -79.3774734 43.7208089, -79.3774878 43.7208458, -79.3775117 43.7208414, -79.3775485 43.7209461))",43.72090178,-79.37712505
435581865,1500,building,U Wing - SCIL,hospital,"POLYGON ((-79.3730736 43.721985, -79.3724173 43.7221198, -79.3723961 43.7220657, -79.3723826 43.7220314, -79.3724026 43.7220273, -79.3723681 43.7219408, -79.372298 43.7217647, -79.3722369 43.7216061, -79.3726089 43.7215297, -79.3726498 43.7215213, -79.3726769 43.7215157, -79.3728762 43.7214748, -79.3728843 43.7214954, -79.3729427 43.7216439, -79.372953 43.7216746, -79.3729614 43.7216997, -79.3730271 43.7218666, -79.3730736 43.721985))",43.72179665,-79.37265414
435581866,1500,building,,hospital,"POLYGON ((-79.3724026 43.7220273, -79.3723826 43.7220314, -79.3723961 43.7220657, -79.3722404 43.7220979, -79.3722656 43.7221617, -79.3720991 43.722196, -79.3720906 43.7221747, -79.3717017 43.7222488, -79.3715979 43.7219823, -79.3718008 43.7219392, -79.3717957 43.7219236, -79.3717705 43.7218598, -79.3716448 43.7218857, -79.3715753 43.7217098, -79.3717416 43.7216755, -79.3720422 43.7216135, -79.372128 43.7215958, -79.3721363 43.7215941, -79.3722104 43.7217832, -79.3722519 43.7217744, -79.372298 43.7217647, -79.3723681 43.7219408, -79.3724026 43.7220273))",43.72192854,-79.3719755
437091413,1500,building,Humber River Hospital,hospital,"POLYGON ((-79.4903334 43.7235999, -79.4896963 43.7237419, -79.4897171 43.7238, -79.4895583 43.7238308, -79.4895765 43.7238738, -79.4896998 43.7241648, -79.4897812 43.7241443, -79.4899203 43.7244639, -79.488682 43.7247411, -79.4886879 43.7247553, -79.4885735 43.72478, -79.4885676 43.7247659, -79.4880561 43.7248834, -79.4876899 43.7249675, -79.4876844 43.7249541, -79.4876377 43.7249643, -79.4876262 43.7249365, -79.4874947 43.724965, -79.4874204 43.7247939, -79.4872717 43.7248253, -79.487167 43.7245623, -79.4873253 43.7245259, -79.4872983 43.7244606, -79.4873852 43.7244418, -79.4873621 43.724384, -79.4874077 43.7243733, -79.487403 43.7243602, -79.4874291 43.7243535, -79.4874016 43.724286, -79.4871694 43.7243362, -79.4871356 43.7242549, -79.4870501 43.7242735, -79.4869536 43.7240409, -79.4870156 43.7240274, -79.4869937 43.7239747, -79.4872599 43.723917, -79.4872346 43.7238561, -79.4888628 43.7235031, -79.4890945 43.7234529, -79.4894248 43.7233812, -79.4894513 43.7233755, -79.489487 43.7234616, -79.4896098 43.723435, -79.4896224 43.7234654, -79.4898114 43.7234239, -79.4898024 43.7233999, -79.4898284 43.7233939, -79.4898454 43.7234409, -79.4902264 43.7233539, -79.4903334 43.7235999))",43.72415054,-79.4885423
659095023,1500,building,,hospital,"POLYGON ((-79.509885 43.689043, -79.509883 43.689114, -79.509818 43.689113, -79.509814 43.689239, -79.509825 43.689239, -79.509822 43.689372, -79.509667 43.68937, -79.509669 43.689293, -79.509686 43.689294, -79.509697 43.688853, -79.509682 43.688853, -79.509684 43.68878, -79.509838 43.688782, -79.509835 43.688916, -79.509825 43.688916, -79.509822 43.689042, -79.509885 43.689043))",43.68907581,-79.50976096
659095025,1500,building,,hospital,"POLYGON ((-79.509878 43.6895473, -79.50968 43.6896183, -79.509627 43.6895403, -79.50972 43.6895063, -79.509724 43.6893723, -79.509819 43.6893733, -79.509817 43.6894593, -79.509878 43.6895473))",43.68950261,-79.50975792
659095027,1500,building,,hospital,"POLYGON ((-79.5086 43.689958, -79.508521 43.689973, -79.508445 43.69007, -79.508248 43.690106, -79.508372 43.690162, -79.508391 43.690219, -79.508315 43.690313, -79.508233 43.690327, -79.508105 43.69027, -79.508085 43.690213, -79.508166 43.69012, -79.508019 43.690054, -79.507984 43.690062, -79.507913 43.690142, -79.507832 43.690156, -79.507702 43.690099, -79.507683 43.690042, -79.507763 43.689947, -79.507956 43.689914, -79.507835 43.689857, -79.507815 43.6898, -79.507892 43.689705, -79.507973 43.689691, -79.508023 43.689713, -79.508041 43.689693, -79.508079 43.68971, -79.508061 43.689731, -79.508102 43.689749, -79.508121 43.689806, -79.508042 43.689899, -79.508186 43.689964, -79.508223 43.689958, -79.508294 43.689874, -79.508375 43.68986, -79.508502 43.689922, -79.508581 43.689907, -79.5086 43.689958))",43.69000643,-79.50811015
659095028,1500,building,West Park Long Term Care Centre,hospital,"POLYGON ((-79.509888 43.689922, -79.509844 43.689938, -79.509839 43.68995, -79.509851 43.689966, -79.509489 43.690097, -79.509467 43.690065, -79.509419 43.690082, -79.509375 43.690019, -79.509403 43.690008, -79.509362 43.689949, -79.509198 43.689997, -79.509225 43.69006, -79.509255 43.690053, -79.509284 43.690121, -79.509234 43.690132, -79.509248 43.690165, -79.508864 43.690251, -79.508857 43.690234, -79.508838 43.690226, -79.508796 43.690236, -79.50872 43.690057, -79.508694 43.690062, -79.508674 43.690016, -79.508701 43.69001, -79.508609 43.689795, -79.508656 43.689785, -79.508666 43.689773, -79.508659 43.689755, -79.509006 43.689678, -79.509017 43.689705, -79.509091 43.68969, -79.509078 43.689652, -79.509126 43.689638, -79.509151 43.689673, -79.509221 43.689647, -79.509205 43.689623, -79.50953 43.689506, -79.50954 43.68952, -79.509558 43.689525, -79.509601 43.689509, -79.50974 43.68971, -79.509764 43.689702, -79.509793 43.689745, -79.509772 43.689753, -79.509888 43.689922))",43.68987778,-79.5092301
659427460,1500,building,,hospital,"POLYGON ((-79.510199 43.708681, -79.510106 43.708703, -79.509588 43.708824, -79.50958 43.708808, -79.509534 43.708703, -79.510145 43.70856, -79.510199 43.708681))",43.70869209,-79.5098664
659427461,1500,building,,hospital,"POLYGON ((-79.5102 43.708915, -79.509682 43.709036, -79.509588 43.708824, -79.510106 43.708703, -79.5102 43.708915))",43.7088695,-79.509894
659427462,1500,building,,hospital,"POLYGON ((-79.510302 43.70902, -79.510255 43.709031, -79.509731 43.709155, -79.50969 43.709164, -79.509694 43.709173, -79.509701 43.709171, -79.509718 43.709209, -79.509622 43.709231, -79.509605 43.709193, -79.509653 43.709181, -79.509648 43.709171, -79.509559 43.709192, -79.509508 43.709077, -79.509682 43.709036, -79.5102 43.708915, -79.51025 43.708903, -79.510302 43.70902))",43.70905514,-79.50989459
659427463,1500,building,Reactivation Care Centre,hospital,"POLYGON ((-79.511046 43.709518, -79.510802 43.709574, -79.510792 43.709551, -79.510685 43.709576, -79.510656 43.709622, -79.510723 43.709605, -79.510829 43.709643, -79.510794 43.709693, -79.5108 43.709703, -79.51079 43.709719, -79.510774 43.70972, -79.510764 43.709735, -79.510771 43.709745, -79.51076 43.70976, -79.510743 43.709762, -79.510667 43.709733, -79.510752 43.70993, -79.510564 43.709973, -79.510572 43.70999, -79.510287 43.710057, -79.51028 43.71004, -79.510093 43.710084, -79.510082 43.71006, -79.510073 43.710062, -79.510011 43.709924, -79.510028 43.709902, -79.509985 43.709802, -79.50984 43.709834, -79.509749 43.709627, -79.510027 43.709564, -79.510059 43.709577, -79.510154 43.709554, -79.510001 43.709496, -79.510064 43.709406, -79.510102 43.709421, -79.510066 43.709339, -79.510035 43.709328, -79.509994 43.709232, -79.509935 43.709247, -79.509962 43.709305, -79.509811 43.709339, -79.509731 43.709155, -79.510255 43.709031, -79.5103 43.70913, -79.510413 43.709103, -79.510338 43.708933, -79.510477 43.708901, -79.51054 43.709046, -79.510681 43.709013, -79.510721 43.709104, -79.510677 43.709114, -79.510693 43.709152, -79.510726 43.709143, -79.510838 43.709398, -79.510979 43.709366, -79.511046 43.709518))",43.70951389,-79.51035553
660212730,1500,building,,hospital,"POLYGON ((-79.205845 43.780659, -79.205809 43.780667, -79.205802 43.780673, -79.205792 43.78068, -79.20578 43.780687, -79.205768 43.780692, -79.205754 43.780696, -79.205737 43.780699, -79.205725 43.7807, -79.205703 43.780699, -79.205685 43.780696, -79.20565 43.780704, -79.20564 43.780681, -79.205566 43.780677, -79.205556 43.780769, -79.205543 43.7807728, -79.205537 43.780827, -79.205341 43.780843, -79.205269 43.780813, -79.205229 43.780814, -79.205153 43.780814, -79.205152 43.780821, -79.205211 43.780825, -79.2051815 43.7808596, -79.205147 43.7809, -79.205065 43.780892, -79.2050452 43.780856, -79.20502 43.78081, -79.205074 43.780816, -79.205076 43.780809, -79.205043 43.780806, -79.204979 43.780797, -79.204812 43.780832, -79.204774 43.780747, -79.20473 43.780732, -79.204693 43.780718, -79.204711 43.780561, -79.20474 43.780563, -79.204728 43.780537, -79.204554 43.780575, -79.2045 43.780453, -79.204471 43.78046, -79.204489 43.7805, -79.2044233 43.7805156, -79.204375 43.780527, -79.20427 43.780291, -79.2043185 43.78028, -79.204385 43.780265, -79.204404 43.780309, -79.204431 43.780303, -79.204294 43.779994, -79.204355 43.77998, -79.204313 43.779886, -79.204251 43.7799, -79.204219 43.779826, -79.204195 43.779831, -79.204211 43.779867, -79.2041357 43.7798848, -79.204088 43.779896, -79.203989 43.779672, -79.2040354 43.779661, -79.204111 43.779643, -79.204126 43.779678, -79.204151 43.779672, -79.204087 43.779528, -79.204365 43.779464, -79.20443 43.779609, -79.204606 43.779569, -79.204604 43.779566, -79.204681 43.779548, -79.204667 43.779517, -79.2045552 43.7795409, -79.2045406 43.7794974, -79.2045232 43.779446, -79.2048807 43.7793669, -79.2049011 43.779415, -79.2049205 43.7794608, -79.204856 43.779475, -79.2048689 43.7795041, -79.204947 43.779486, -79.205123 43.779445, -79.205059 43.779299, -79.205337 43.779234, -79.205401 43.779379, -79.205577 43.779339, -79.205679 43.779569, -79.205445 43.779623, -79.205485 43.779712, -79.205535 43.7797, -79.205743 43.78017, -79.205793 43.780283, -79.20568 43.78031, -79.205268 43.780405, -79.205272 43.780415, -79.205277 43.780414, -79.205293 43.78045, -79.20532 43.780444, -79.205336 43.780481, -79.205373 43.780472, -79.205382 43.780491, -79.205494 43.780465, -79.20554 43.780575, -79.205547 43.780576, -79.205549 43.780566, -79.205589 43.780568, -79.205627 43.780559, -79.205633 43.78055, -79.205643 43.780543, -79.205656 43.780537, -79.205667 43.780533, -79.205678 43.78053, -79.205689 43.780528, -79.205702 43.780526, -79.205715 43.780526, -79.205729 43.780526, -79.20574 43.780527, -79.205745 43.780529, -79.205784 43.78052, -79.205796 43.780546, -79.20581 43.780555, -79.205819 43.780565, -79.205826 43.780574, -79.205831 43.780583, -79.205836 43.780596, -79.205838 43.780606, -79.205838 43.780617, -79.205836 43.780627, -79.205834 43.780634, -79.205845 43.780659))",43.78005597,-79.20498857
